Id,Predicted
25959558,55.121147
29125857,103.44846
21695338,110.122444
28312557,143.00104
27457583,188.4379
17029902,31.709753
24717470,116.561775
3959285,259.30603
3739167,63.70517
17625698,77.3709
7182243,60.79621
10647977,83.36152
5012536,191.38966
23611465,193.038
766964,72.68582
22448794,166.3828
2165933,185.32834
26356226,227.60976
12892861,113.38425
29434308,98.84462
10105606,201.32841
3412893,92.39477
9171140,80.97078
21665031,90.75395
23842310,55.387444
1117349,139.4743
27219982,119.50258
7308118,107.9551
26642831,211.18861
17534186,230.9523
14772701,140.95613
14065448,201.83986
7438254,81.49365
2041143,117.10727
22651509,151.89279
6447797,98.99094
13687060,142.54709
6936794,658.5364
24657328,229.89403
21216778,79.2362
28031581,161.37662
21777252,243.3049
6161282,140.28809
12782370,254.80411
2201398,93.01143
26979053,92.44279
26529591,37.201218
3334616,119.01462
15447148,100.15079
27285454,54.714554
24626439,178.292
19121086,106.82144
17637439,115.24919
27405333,203.25267
894093,80.30218
21011466,138.04622
11324531,81.92876
28103408,288.70016
22266286,110.95889
9096478,45.430695
25350452,95.18327
8984018,227.94122
14161597,139.09627
12342979,170.64207
19283246,77.19536
29588528,77.78796
21782336,232.9233
3963137,299.36472
21309053,96.02166
14421383,67.395744
22321252,133.9737
22366842,172.77536
19116128,137.53545
27531,129.23888
21578592,108.99064
20557017,164.07921
13406294,111.86139
20697910,172.16348
14864014,124.64648
14180226,106.180275
18033251,100.822556
1215802,119.791016
23566549,315.40695
7385688,161.82132
6515562,158.15495
23070395,76.71457
8055582,42.220192
8523910,277.2281
9915508,95.36558
21340451,43.9037
28715282,124.00142
13451811,39.296646
812938,230.10323
29147776,184.13643
3970345,178.43344
21896537,151.3965
11667910,175.54933
26953727,397.54935
3291212,94.22883
13150028,164.39235
21963723,118.45619
15234201,496.53586
24304515,159.91579
9148875,122.78181
29421627,252.80107
5871372,115.13487
4248788,143.23332
22361598,163.61479
5550377,156.27551
20440630,327.57343
10334395,89.32051
562478,159.70187
1194508,83.01846
539350,183.33154
6619187,103.068146
12965883,64.750534
1084328,246.08617
27957668,480.44153
2500560,192.38835
13017303,179.86235
16113842,60.032166
16162621,243.30664
32331,171.5387
4965526,175.7556
23522330,195.73111
17210810,194.73192
21895104,84.67453
23879304,68.73137
21038103,155.45233
27455308,97.12225
17513238,167.69514
26247578,242.23418
27139685,133.68587
20729892,68.171196
2065985,96.78783
19737629,58.379288
20480983,85.69751
17812919,163.72778
14006712,109.51748
18728,298.60852
15659634,218.68443
22120954,367.21292
387377,150.0265
1827723,332.95178
27650624,596.9071
28250228,109.08369
873701,130.11526
960210,78.683586
8369895,351.83582
27656752,340.37842
6670191,172.65628
25834743,57.22332
27249259,199.422
10864440,215.49974
19820148,64.56699
5847793,66.14553
6438456,37.767
27055191,31.837986
7886732,176.2239
19471948,183.49724
26496505,97.903496
4885673,133.95226
16666902,81.74043
21714930,209.9504
9662654,146.75337
28636497,88.48839
3939974,156.75996
1940534,56.76799
23867035,320.6894
11372267,126.49208
27655194,142.9039
16627548,52.473198
21813179,193.15002
9577296,237.50613
14917765,74.22658
27542872,125.95368
29171435,181.5186
2215677,64.11785
8505035,39.6072
3068145,96.89982
12810131,140.5793
1886978,62.84838
3967945,76.285255
13170860,235.01656
20008527,60.906776
6970372,198.1402
20989659,256.74945
22999953,90.755325
14409723,146.8992
10234090,115.35788
22862877,73.2905
28636920,106.10681
22281684,104.246864
21565383,54.43918
8161540,138.60384
21446560,215.47673
12155460,166.35208
19339770,187.63156
8236539,83.238625
19080665,57.822945
6260442,196.94157
1786223,138.84143
14212273,89.49896
243708,190.15013
15585329,170.21895
12106348,221.32536
16602499,117.24313
7662160,58.012913
11006093,235.94902
4717267,62.74592
24611661,90.25695
21589992,110.03787
17822462,128.97395
28801015,270.03412
21715749,116.256676
22307938,154.48514
9391430,157.67622
19528396,108.664764
1654929,94.33543
25935054,230.73338
3782441,164.38449
14358402,76.36314
8866335,91.37921
23258602,110.04582
13379688,102.36745
9715891,215.48381
22883383,67.57569
2773754,104.98258
982188,86.79375
24698087,473.04498
12537157,61.417274
20920138,84.25567
4694480,199.56615
9528733,274.573
21230280,77.05044
24384986,250.47389
29218719,82.89221
12343098,524.193
20421016,92.83085
7361457,72.11917
26338609,66.71123
9266394,257.41888
25931882,113.033875
13956480,34.7912
20048646,67.26258
18889038,59.62879
2687480,106.74041
27453506,118.05435
26934153,93.334305
2297951,289.21356
19959742,158.27753
12711153,59.049156
2113934,113.26501
27675430,91.40102
2862900,132.94063
27562712,510.16034
18229365,148.84569
2253397,178.76465
9901423,55.92797
26062418,137.54547
4197614,65.041916
1215122,67.30452
24553891,136.72536
29705936,188.80331
22192417,202.36765
8256930,105.53841
24498977,51.752388
13192379,76.742836
13619314,85.28397
12710904,104.91438
21725963,137.42924
13004484,89.07606
29180542,124.2553
21965717,142.90443
27375107,215.65408
710040,86.132576
29533754,101.31984
18573121,224.5089
13115616,182.691
22159795,183.49797
11239207,143.64955
27891385,119.26853
15769964,231.78688
11043540,141.61748
704793,204.86717
15034752,190.7478
1974685,173.05942
18288169,121.2967
17583460,88.90434
28587663,170.96094
12653674,185.63206
27432767,70.822426
11123031,141.23383
24672150,301.66684
25982839,168.07883
10564375,237.19019
15452971,104.269806
1763008,258.44498
16240441,147.49147
21160191,375.84314
21282304,137.45612
7678743,86.33868
174668,118.65299
21011427,39.83158
18617227,100.627495
19484105,107.71772
4846199,82.68658
14931156,108.57221
17835503,67.08943
29704561,143.65924
8740683,210.93887
14802396,222.93292
23894777,57.87638
18516072,398.63504
1427084,94.99124
28098182,198.55109
13276525,52.984795
7064,92.028694
2994536,99.95422
2265827,112.173325
29515558,69.01223
13618148,95.27528
25263861,164.39598
19439068,175.71866
18631396,228.31435
1860838,53.06243
19431100,141.94872
2336995,74.932655
26388601,109.36393
24476310,149.51158
29189092,530.73706
20780664,64.966545
18357865,121.865166
16054732,124.37482
26076302,62.261192
12339838,106.00094
18649858,164.69193
20857329,93.19729
27238918,74.2524
13727949,80.938896
14426680,218.73212
21776974,103.7895
4174049,227.0719
23749724,94.06765
151199,102.78814
18348802,59.649925
20659824,50.407078
4667146,52.96125
28181620,108.77566
6602683,39.141052
13540224,61.206825
16366928,62.70816
7970450,124.799355
27089357,124.04496
29087654,172.42932
20990770,84.66025
28429572,655.944
16283830,137.00398
6403485,72.45949
23725274,118.54058
10733505,113.55244
24349922,50.709618
23369528,134.0985
4247890,119.21784
23628818,111.31541
13057103,47.15531
16813853,120.17365
24606241,131.698
21281641,94.19524
1960358,138.62314
29608685,90.05437
19602515,156.15002
17432051,142.3189
29411518,119.716965
16633571,135.32286
22878715,92.73608
18806323,229.97716
6769535,60.594994
7677595,99.08825
15485880,131.4473
15009618,141.87804
29102409,131.89977
29705207,102.1598
29584362,178.72389
15799983,180.67593
25296394,107.13048
19876292,192.26099
21741106,89.50443
18124043,169.98479
22432497,62.22399
21539835,252.9725
23763073,111.48685
19694290,213.12375
638898,126.52744
19124093,60.474213
28807852,347.61523
2926247,207.94954
13857312,148.1544
20234416,185.77571
5543210,70.8619
29242903,122.83444
27779884,125.52556
19979892,130.09462
23899015,162.41899
13881521,103.4987
27280952,148.79483
29259421,260.3263
27964410,101.97437
8006119,28.786001
27287372,156.28377
21943322,57.758507
4545882,159.25977
19055136,63.82714
12396603,86.284386
14385616,146.8584
15256150,183.1753
4014739,95.472336
26681364,77.63453
419200,276.52457
2932263,173.18349
4295772,119.75863
21067805,44.782326
10702489,53.8086
8485671,144.07782
15160268,78.83355
13927957,187.26901
12243290,50.609688
21667658,129.995
9373544,177.92795
28406352,195.2221
3811639,131.62975
596442,224.45459
29463102,139.84665
7403613,229.18642
5846654,124.767296
14166695,75.41824
29320834,315.44705
16082923,97.70143
23435772,75.73989
23652896,482.0968
1654301,89.168655
18682763,106.48343
8055721,47.035652
19504570,68.129074
3578158,111.71654
25834570,75.916214
21936073,196.3787
14181211,150.34343
26120136,184.43149
13511359,145.45227
16176333,78.344345
8984085,73.60677
27026461,79.82251
4429337,97.01561
23439484,21.057531
7526715,95.297485
25430123,250.36682
15268792,190.5952
28439332,292.73254
28077531,311.80054
692383,136.07133
23100862,49.62301
3400739,114.15026
18610544,152.08023
3220115,87.317
4885240,333.94055
20455415,243.1736
6913795,100.76996
8474806,92.47839
596391,183.99303
6716020,378.31635
15342164,75.78464
20300,142.81824
28935219,90.26985
15771318,164.54388
29160487,102.74379
23277442,141.5636
19948995,62.542297
26944477,119.24255
2125999,164.72678
16683957,127.940704
18599814,248.3083
21254023,144.85435
25950448,126.60065
4864856,119.42662
26353457,76.145935
24156857,154.15486
8775324,121.5198
6464014,74.87914
10497886,98.43121
27820443,47.370476
20096504,128.1558
1138455,172.51323
2589917,92.86693
12071038,150.26474
29415137,266.32825
17792856,79.86444
13688670,137.4919
18655886,90.430595
6705606,88.33759
13018811,111.998886
16353473,74.13312
18005835,131.54779
7105913,178.6326
18646653,117.86225
21007281,404.87027
22123573,294.43756
29456379,109.42367
1948591,199.51067
28514848,167.94873
6502954,55.67186
19035295,75.634155
27255855,87.21126
4628571,93.41769
14482103,69.99061
2462451,62.23326
24139165,157.23203
14107431,47.233337
10729454,94.22475
796232,94.32592
19129307,182.0655
24677798,41.29133
19033924,84.47721
7599621,103.57784
20212531,97.3185
22880457,123.47918
235876,229.26569
16449891,133.4364
2201154,237.1219
24522128,99.77906
70279,260.71118
4143510,68.00612
2695367,122.69096
16214981,77.89137
9350645,150.28058
21824734,118.16913
2060768,282.43262
1049224,234.31503
11940117,114.37374
19681256,483.59763
20364066,244.91165
13766593,188.02434
23047216,104.57317
8111575,154.72939
18221952,146.315
4846122,79.23026
2739793,138.74286
14627817,128.4152
9539912,106.400024
7434316,86.4241
7592289,347.18298
14624128,91.4375
9681391,328.23047
4407026,78.83157
22245842,87.06853
19626561,73.76126
1092760,78.216095
24133060,74.69962
6914459,121.673805
27529655,50.600838
18687775,40.18136
21678246,229.14261
21849381,127.65216
26774253,79.09063
22654987,122.58071
28432700,112.16047
28958474,10.263168
14261883,42.77456
12629865,95.88884
19694938,135.75706
23703357,113.57283
4873690,95.96592
18602201,66.37471
23647670,164.50745
729310,134.30302
16776959,104.31796
12345178,68.64829
2724993,106.82307
2489920,112.72804
12353119,284.27267
8709326,79.79137
27237615,650.35596
28510048,452.60953
17712998,133.4194
26836426,286.41647
19720565,187.15007
12223866,87.44732
22805947,79.798035
28536172,759.5704
17866018,74.537384
27939557,79.3846
13117160,57.72535
253842,263.88748
18322008,120.093864
28635684,164.50082
18993091,68.31117
23748179,115.41631
15336596,74.197495
6338068,91.95189
22085616,168.53375
16706521,176.3495
17750238,104.02994
11257690,695.67084
28215216,45.526367
27360766,114.014725
13576340,851.87305
24043603,171.09009
6452019,176.43039
23463825,131.8536
577243,74.60917
16191889,85.760864
2208545,93.613365
29204274,79.39262
2054899,209.77815
28434594,163.3743
26205265,365.36545
10021301,74.502884
19160371,301.41516
2069359,114.882355
24956343,271.11432
21275075,235.0726
1748189,161.5902
9531221,91.194954
810346,85.53741
18617195,137.32031
16134654,108.2217
4244174,72.52567
17617905,74.36064
635662,75.12773
16193921,260.05988
717922,31.531183
9733280,171.29306
18196265,155.83125
360400,178.14363
20957381,72.40252
16360417,80.51108
21251623,229.91847
29486682,351.8144
14417798,134.00172
29310612,57.03856
19242821,126.82067
17013623,96.43736
2432622,202.71155
28582897,78.40302
28285760,185.57047
13236366,273.57635
8703355,321.32217
4020957,98.58458
7680504,118.293236
7729804,84.47739
22479784,206.46103
21281525,203.38216
24390101,63.698166
13528649,134.66776
9494965,186.28104
9714479,84.62146
9756612,88.21809
16936036,62.190483
21824023,40.299873
9881516,174.7247
26836174,82.501274
4142125,121.86387
21851368,79.266754
24116245,601.44763
27103785,138.46071
1221511,131.26439
4720783,110.27319
546383,51.749084
3944625,182.72464
13686022,82.78632
27877998,109.61777
1409947,156.98592
18592160,176.61948
24729252,68.6566
9758751,50.358276
29393599,160.342
29364279,83.12761
9168954,68.92438
13900692,82.0033
28471992,360.1725
12647229,144.36795
18950091,66.78767
15559457,50.54612
3603287,139.1175
10207847,190.3946
2244103,163.86406
28919420,76.33777
18551196,54.553986
6598376,99.591484
2640467,79.096924
3185840,56.43235
16300101,56.010597
593320,96.25683
12755138,208.15285
16220406,220.27563
4891646,91.08923
22321796,103.54766
15858747,123.706055
14339989,127.62407
13395513,109.4277
7034787,78.96398
22460848,441.98807
29117381,47.916176
13530190,97.455795
767983,157.13626
16069925,52.719986
9343313,150.24597
28180101,93.44754
5525206,162.50868
6314148,180.68756
27523631,56.62776
14423024,41.51229
6693403,140.11267
24992418,219.68837
10544439,113.59902
26063550,68.105835
24826533,64.09279
20194791,33.178215
7881928,193.32443
26789136,348.3982
13684783,74.01585
17254706,57.02266
16530947,122.82139
6863691,341.53204
9025602,217.49316
20205288,172.42952
21195408,70.55579
25399452,126.70337
14773741,57.439796
12343,99.340355
6326959,85.92888
11324565,80.3302
6924400,146.14226
21782158,93.85964
24896472,115.729004
5840936,88.02273
4787527,76.00437
28368870,89.57469
20141920,155.22955
21480503,81.322235
27933429,136.8841
23563112,115.237305
25997752,187.21408
1439162,134.50975
24043211,156.33237
2061367,158.98357
28919421,69.73398
6885805,71.725266
2745620,39.73645
18913001,76.070786
24372235,117.22145
12831088,180.75424
20793502,78.421875
2202858,153.94711
23876337,172.53844
20565481,151.99536
8283693,129.69954
24873724,143.23021
13440481,125.64589
5991434,70.8384
10065831,50.246017
21836056,61.580414
1434010,280.35266
13467433,133.83429
13437219,88.595406
22410964,283.66995
16587776,65.78498
284855,202.6034
14014128,69.18368
14594286,48.773552
28614344,65.71152
16337590,40.986496
25673527,126.43614
26986955,754.89044
3739864,74.38498
28339248,373.6393
2322189,204.00569
13237190,118.50653
5029703,401.27402
24821389,55.03324
16504986,75.66289
29334063,119.87763
6674363,142.80151
13044519,70.78944
29492316,199.60017
7412452,69.79111
26735127,42.93367
22387975,64.62503
23253551,225.07083
4199782,140.21358
11659008,31.042439
8632393,101.06274
4357134,211.39139
6589412,309.5652
16916292,158.12003
18812330,76.98244
6758180,144.1239
908923,144.39882
22336304,252.67549
5904098,167.00371
13083020,85.26748
24082591,243.71672
4734544,165.46912
3767156,137.98036
21892812,315.1796
5191965,93.24468
27678012,76.6491
4653642,75.50616
28134807,29.701965
17093180,124.24052
20682015,98.89563
26417158,171.65971
11589895,197.99298
4144849,135.52415
2821079,146.54532
12109533,87.61344
7021346,344.5207
10478526,99.88983
8307479,134.91083
27744041,211.22668
19940866,196.16797
4247883,247.26457
6398715,70.59267
16337106,68.057724
19209474,304.33313
24946142,108.47403
20761095,148.0901
29424138,281.22897
14743469,168.06343
28741369,78.46635
4354764,84.03315
26388810,248.64478
13478445,219.6924
763956,126.1211
26747415,39.389008
29314204,177.71013
15149187,84.527466
9578683,112.81756
17120582,163.16145
11999777,164.5304
8013780,114.23757
26357145,158.15105
568661,93.87546
953746,104.74185
28988684,70.84318
23477972,272.9058
1292428,141.79855
10036313,281.6522
27078109,146.86864
6375331,186.18907
25425106,106.23604
1171955,268.3041
12000676,283.31204
27458803,191.75162
23717083,102.676445
671544,156.2624
16530962,163.56335
16052890,82.386475
26058634,403.3632
25208166,185.85202
24833117,160.80421
238119,89.99079
6951102,220.90228
23528419,73.90443
17778147,113.38677
24010291,112.71941
15697947,154.45247
26158157,238.94249
3624380,71.60923
22145846,74.06816
13167661,89.810074
6557289,149.60944
3635092,85.80781
8490,141.70607
20944771,72.71095
18721078,94.18185
12738346,167.99077
10853162,129.2391
23340824,132.45332
5885373,39.875656
27172827,155.33704
5285867,108.305466
25327001,112.93339
29027424,231.54088
29052179,479.58142
28151027,64.40005
61224,430.29968
12054516,100.79216
9827941,74.82038
29755387,113.48631
36240,94.5993
4069228,107.41613
23308563,60.222786
10080979,200.48506
7433312,98.51188
1925519,89.030174
5204719,115.26855
15985221,61.750412
6237974,116.198105
16130658,116.45744
9898538,83.63287
4024582,125.66918
9808151,205.07784
19382104,48.39823
8793166,84.56711
17297340,165.94809
18449954,96.22832
29420903,223.94666
9512472,194.90837
20167609,89.93016
16014657,74.00371
2645558,216.83694
13080002,65.61214
8681709,110.97579
12432739,88.63019
7482767,117.734055
1272550,204.85408
11738831,161.54495
11827175,94.11405
21473761,138.62964
23122549,190.67336
22714571,129.75543
21604766,374.77927
19344750,102.211586
8554567,124.94188
23901526,331.96606
8608793,80.01035
20136870,221.65689
18752314,181.10782
1761940,65.8221
20850678,124.25774
6505927,139.77878
6179073,37.36332
19397414,58.55706
21836176,142.38428
15453573,285.1609
4558499,72.14753
405025,134.18541
531662,83.83928
17680363,86.88413
25229392,99.44876
28976135,95.884674
29652130,148.96793
13936824,149.52306
23045850,60.768486
5851054,60.85418
22010459,132.95142
17694873,214.18442
7383804,122.428925
21311520,117.79407
27926383,176.97325
26947508,262.42117
5444404,190.69197
20857788,335.61227
799484,189.5106
17459791,105.50794
24376081,159.21826
24609530,240.63628
25226785,49.886505
22226156,267.48337
11675279,201.30852
6947017,125.938484
15956883,106.47965
25865118,193.71373
29591891,105.728065
14420353,192.3164
16331974,87.41936
10575777,87.103264
4509664,248.27829
987329,72.48986
29645258,64.70088
4840977,215.6082
53469,93.49792
12027205,149.83936
16659292,131.88152
29238785,148.88448
1337124,142.09523
2416191,141.94464
978582,160.7208
3611620,52.097084
13042637,188.76207
12359611,406.53592
22840839,114.00075
20552425,87.17675
18314459,97.092545
25746584,296.3266
13264522,238.5258
22247923,265.04892
1521318,85.46817
992508,64.12791
872314,58.547127
28073120,84.2352
118061,132.29335
18756112,158.58961
21684558,176.26416
9693107,110.1284
9297230,76.03675
6384275,125.058105
14725304,118.699265
19050995,121.23304
28957049,47.48339
10619886,171.1006
17826717,264.62393
19802994,105.982864
13098701,137.93436
22187253,173.35902
20192860,101.22384
7304034,385.7251
3457034,89.06307
640990,88.90724
22177219,127.14319
25734018,229.74297
2467879,86.21834
60164,466.88037
21251041,60.502373
29119411,155.246
1763956,164.5854
16295080,242.28331
19011068,77.66942
9185291,90.21425
15178725,181.42015
20145152,87.16794
21549554,74.062355
10401534,172.4438
25313204,112.5425
24806110,133.65344
4717296,125.91246
20243875,252.0182
2155128,74.30766
8335539,121.13102
7541444,112.81953
45936,87.56456
4983264,70.50003
13503970,94.24639
19768219,72.34759
21978281,46.036713
26520475,231.18538
15956780,61.592148
18543009,280.13168
12602408,23.614344
23765108,141.92448
13900695,52.470444
16014791,166.45312
21406998,102.486115
19414154,38.675842
25674244,237.85732
8819442,121.56251
8293802,162.10745
29760869,100.55531
15862199,113.64059
14382598,219.17383
9458150,80.48852
13636946,133.12378
9175286,139.94753
22262419,281.3499
14798850,55.454613
17431995,214.978
21926386,142.50078
13998049,208.80798
6245792,54.375282
13674169,144.44748
16315405,155.75348
22530764,75.85017
18871297,38.639526
16389820,105.056915
1682963,143.3577
20046553,41.88884
2695159,58.47818
13291853,228.76956
20830032,175.16806
16545876,85.55446
2792632,154.56364
21313240,399.651
25870448,173.43034
27795695,196.96506
23004845,66.55295
7881023,244.61716
21426368,89.08415
7144981,201.68597
25189853,193.84325
24083746,79.74499
19317733,90.89462
28718185,61.960823
27139321,161.56667
21218878,46.903107
17239287,300.5713
23963981,171.46655
13778951,130.04514
25160226,202.96016
22421752,67.1757
21375941,551.02765
14471017,67.73548
20405662,46.446182
27295492,83.74387
10017561,200.83318
15998138,257.82596
24893756,89.876465
11371099,67.97682
9050144,58.06942
449130,109.685715
2379865,73.59653
7911249,121.64894
25971307,257.44116
4424405,134.28493
22202491,146.68599
12089661,172.93477
2088918,176.51607
18616180,50.923073
16086039,136.43921
13274705,108.984436
12711351,56.59025
27803759,192.57861
4772987,64.88259
294297,88.59601
24607261,176.22754
16947113,78.756256
4539943,23.46654
24695406,268.94122
9228974,236.21925
16560593,38.366623
16780469,99.30324
24040279,97.889015
25447820,83.4063
26358989,112.30772
13585835,87.498405
7341406,168.60835
26025308,30.284048
26750369,91.40523
28606853,39.939552
6405859,71.961205
20688359,298.11945
15341,160.9903
3262238,145.66954
3987599,120.10879
25978286,119.975
21279140,46.637836
23787573,213.04306
21982859,140.72795
24822928,237.92674
7175595,80.674065
23307503,104.27755
12472531,58.117813
15430972,75.9072
16947399,53.558563
4795390,50.409454
27505253,79.94879
29217026,63.486572
11979417,131.46645
7973730,159.95712
21514294,98.041664
27957027,27.837957
21934868,83.97288
10566341,101.39548
9728739,152.73987
16101961,241.52187
4279260,75.34597
13857003,189.78226
20054293,69.50202
28672201,64.99711
18180504,48.34269
20746543,67.34757
16925647,227.84407
6493288,282.24945
20120848,159.73442
6425850,149.45625
12630411,95.725
13452799,67.26962
23044617,59.511337
25506360,49.379257
6402553,120.467155
26336522,153.6613
24664173,110.78108
26786123,73.95113
20139611,152.66298
7261121,62.61873
1965103,209.64319
29454622,148.60081
6799130,50.764694
19019311,179.5656
29635243,107.10243
2674267,109.91636
18823963,182.11241
13222964,94.29821
17667639,216.82277
14246251,201.57346
808836,251.61209
10050536,121.82369
27677513,116.35228
21798411,38.07721
28964136,138.74435
11505981,140.66489
25349077,67.08837
26526075,245.69922
29312329,81.560135
20130471,77.41259
11521447,183.41815
26063053,117.46181
18240904,53.825806
22727063,181.87793
21976067,53.133644
6414645,171.8123
18616234,103.405594
16080436,72.7161
27571163,163.84119
27579255,65.75859
27079085,123.15893
13997412,114.800415
18120592,43.76927
84480,90.915924
9750432,204.80368
26892245,53.087746
23092823,160.77559
23684916,199.32529
25723838,183.727
1856599,59.601845
385190,58.415718
6322937,107.95083
7035051,121.09086
18459546,66.44156
8534697,133.81615
2540173,500.59702
29657375,133.18092
4304346,76.711075
3808119,115.500206
7763869,82.22221
20532490,150.0208
15990592,44.454018
3186103,447.67807
29543788,115.7357
14991887,72.48836
21678034,97.49786
7051938,168.1699
279857,899.0991
12562075,159.20782
9291870,155.30966
16808375,84.755615
3860762,79.927475
4734069,120.24616
27217190,373.62338
3325584,143.5459
17044038,164.23833
1825949,73.692055
13601777,448.64
21014105,89.23504
16363434,316.71814
21490835,113.500336
3147439,181.4392
21920178,147.20428
570011,137.3837
23613688,255.40443
20914711,189.93498
19162211,20.794127
15239577,71.32685
9250374,245.54414
20828838,216.17274
8269241,24.705872
26334347,65.15624
28287065,101.00265
22958122,53.504745
12218763,407.1423
2138787,75.849754
5298299,215.62032
14084323,99.97706
20979453,143.28867
20714517,52.02128
8735399,118.90327
27747379,168.25243
21363936,130.24275
4387019,63.180645
21161561,248.37344
9248558,206.99905
19945408,156.02098
2897714,180.34772
20526480,214.66368
785508,92.64688
24828689,55.63784
12505852,165.4512
7646092,68.97872
14607289,34.3584
27507299,107.7578
1856803,218.43465
14959206,135.72755
12973363,93.77822
2323714,117.46808
21803969,89.908424
7734995,138.56143
730480,139.96062
23917760,76.68555
21528650,177.54314
21816757,95.211494
28938342,43.54602
28464767,33.286453
13812808,116.78958
25072401,155.24074
29702521,154.86243
19532448,163.06288
27519912,34.14756
12231304,49.59896
27282824,155.03645
23377365,136.56073
8840563,103.82104
26428167,76.678116
17962656,193.69577
24171777,373.38364
536985,226.81366
197176,370.63016
22809707,126.32109
29258871,44.922005
12135856,182.58586
24992968,327.25122
13466561,82.12183
29756128,116.484474
11346541,120.82829
21835336,114.34596
20902120,397.7665
6253399,92.98442
11782585,148.68016
3469115,118.87909
9518,86.75986
22541697,152.9876
19227562,192.07309
19144106,90.85234
3942731,164.83655
3790118,80.317604
3628553,91.291595
19329897,178.90344
29754835,158.591
5774245,101.74626
4471513,609.21606
22701496,70.779625
24630767,200.73616
7279081,186.29327
20193058,168.81201
20149903,191.97752
854037,61.129745
12644989,152.39632
16514949,142.76225
5602369,304.0801
21051594,162.90833
145994,205.00674
2120619,208.24533
6129158,219.70827
17946044,137.22202
11817212,153.1194
17510143,260.61258
220739,171.88824
8426584,51.58557
9914098,93.62051
22653782,471.9456
27922834,118.265816
14369625,207.42422
22904809,53.477036
957002,117.40401
20401541,178.26552
18155063,114.07901
4860430,97.968704
1117516,90.79418
19056212,330.97913
28640338,326.87637
5874326,115.241425
20234321,145.22385
4365491,105.54226
27483961,54.93297
15620833,170.43706
14037159,175.42029
8861340,183.23146
24676410,190.51082
28361556,302.7156
24521752,176.06277
25770425,159.6441
6292893,150.83267
28207627,53.74924
29495933,173.55745
13235840,155.60182
15134876,45.17557
23537317,163.01862
23810398,93.42294
2794725,161.66202
28714008,106.33005
19890602,72.58881
19086281,102.95493
19436602,241.86455
25138975,184.74896
19489138,229.00876
12941586,171.7635
15713028,54.341103
18141809,149.8659
19319184,91.46412
6420850,51.009323
1525602,86.746254
684991,165.19156
29632566,172.46277
9449718,88.49854
21967332,237.76114
21728670,112.077225
18788980,66.00593
29702774,238.25053
29419129,122.82139
25449860,151.45628
1978078,141.59859
27725844,84.52727
28718812,117.94449
7021851,42.377388
20504573,205.76083
21965948,55.764404
14294585,71.6236
1745430,149.67052
6477558,205.56447
7331850,79.92234
12903772,153.78145
21213095,65.98041
26991807,458.21957
4808690,172.67413
21781648,221.22739
27784556,94.880745
23862292,43.20421
4175829,171.51611
19221595,219.9334
400431,59.11537
26635476,119.38414
19678231,184.74197
29636953,51.06832
13998064,184.67812
4680840,112.00888
15790071,78.921715
23613183,88.0296
12965288,98.99462
3687227,82.26901
24933530,100.69063
19450121,83.79666
25135772,264.36084
24896067,75.44751
25545821,70.99339
586521,325.20508
6385039,66.91126
21176210,94.42404
2461540,133.55836
6763899,90.19427
18916415,304.11734
16031639,236.04434
21666229,77.92097
13142258,101.50408
24809024,62.639908
23784719,100.06901
13067176,217.4663
23018280,98.12315
20283488,80.76139
7340902,128.15292
18544441,172.27109
28658564,156.34532
4225569,114.82014
24541125,116.1877
20753678,81.14995
26128160,86.58646
21201760,92.255615
2887581,67.293236
13151673,109.360275
933861,124.51882
25512469,265.17822
838070,105.646454
23416802,72.036224
7618832,205.09538
26557266,118.87782
568743,193.99677
16986674,112.08423
18090927,172.68352
13221788,46.147747
29075705,69.12956
15234773,116.863304
18423938,180.567
26987149,368.8377
28901045,75.53506
292954,106.4748
11455372,379.16122
2160982,186.18219
10686350,149.7655
12186697,106.92446
7143587,128.67473
25804819,153.99797
21055320,65.31556
13714575,105.39504
3840127,87.87256
2214831,246.1734
8257567,200.21042
19382201,138.19623
27931465,280.13168
24603841,131.65678
6171382,107.77621
19749379,151.07655
424192,165.81134
11611298,140.83415
19010699,73.379555
5481978,77.33273
29421920,679.0958
17223725,70.19119
22580951,220.8181
446367,157.20502
24965167,90.25172
13912725,136.6726
15454216,152.69725
12886198,116.60826
19721338,127.16116
10148955,200.74207
6004659,153.19902
26468823,215.23973
18942119,205.08069
19193664,152.89734
10812612,159.3673
6286253,59.370567
2256268,586.5719
25480516,484.42184
5770483,160.54909
11871932,93.28509
14821756,30.761175
11474011,202.18025
29730754,318.22415
22656685,79.16625
11562327,195.79071
10020060,186.02892
19889906,76.552155
29316598,251.60876
15883099,180.76749
16732266,158.37128
748656,74.221466
24936179,143.34
22146533,101.60713
20383788,70.583115
28306661,117.986435
23858655,662.5878
22465507,202.85022
21125533,136.78204
26419487,81.272835
29215600,105.89708
22144231,169.55432
23378828,111.5293
241588,91.79093
15327611,168.11258
24349504,148.73405
22811453,163.77132
14826817,104.33996
28341280,113.11683
29042787,151.473
20013531,31.153019
4865454,65.80026
27282297,85.02176
13431552,185.49037
6056028,209.07918
28830379,64.58168
22654527,174.63005
272738,101.316315
20933943,120.07984
25491443,404.741
9079335,204.75928
16575174,150.36485
21884557,100.20386
16546557,78.23102
20215323,148.02383
22376920,195.84856
13135904,201.08978
26721080,87.6277
26782684,31.091717
7616102,54.106003
22118011,121.32309
29513249,52.415604
29092083,215.42732
2093064,193.56078
16243923,207.78966
